,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
72,.NET Developer,"https://www.pracuj.pl/praca/net-developer-wroclaw-legnicka-55f,oferta,1002979770",,,,,,"['C#', '.NET', 'JavaScript', 'Vue.js', 'Microsoft SQL Server']",python,2023-12-02
73,,,,,8 400–18 000 zł / mies. (zal. od umowy),"Currently, we're looking for Vue.js Developer. Are you ready to join talented and savvy developers to build well-designed, user-centered apps?",,"['Vue.js', 'TypeScript', 'Git']",python,2023-12-02
74,IT Development Manager,"https://www.pracuj.pl/praca/it-development-manager-masovian,oferta,10308943",,,,"We are seeking a highly-skilled and experienced IT Development Manager to manage our development team within the IT department. The successful candidate will be responsible for leading a team of multi-disciplined developers, managing their...",,"['.NET', 'ASP.NET', 'C#', 'Visual Studio', 'SharePoint', 'Microsoft Power BI', 'Microsoft Azure']",python,2023-12-02
75,Vue.js Software Engineer,"https://www.pracuj.pl/praca/vue-js-software-engineer-krakow-pawia-9,oferta,1002995703",,,15 000–21 000 zł netto (+ VAT) / mies.,"Our client is a fintech company from Japan which is a part of a large financial conglomerate. They offer services such as commercial banking, trust banking, securities, credit cards, consumer finance, asset management, and leasing. In this...",,"['Vue.js', 'GraphQL', 'Apollo', 'TypeScript', 'JavaScript']",python,2023-12-02
76,Full Stack .Net Developer (IF),"https://www.pracuj.pl/praca/full-stack-net-developer-if-krakow-puszkarska-7j,oferta,1003000806",,,,,,"['.NET', 'Vue.js', 'HTML', 'CSS', 'JavaScript', 'SQL', 'Jira']",python,2023-12-02
77,Full Stack PHP Developer,"https://www.pracuj.pl/praca/full-stack-php-developer-szczecin-jagiellonska-67,oferta,1002995090",,,10 000–19 000 zł / mies. (zal. od umowy),,,"['PHP', 'Symfony', 'MySQL', 'MariaDB', 'HTML', 'CSS', 'JavaScript', 'jQuery', 'Git', 'Docker']",python,2023-12-02
78,Frontend Team Leader,"https://www.pracuj.pl/praca/frontend-team-leader-lublin-tomasza-zana-41,oferta,1002955061",,,16 000–22 000 zł netto (+ VAT) / mies.,"Tworzymy rozwiązania oparte o architekturę zdarzeń z wykorzystaniem metodyki Event Storming. Pracujemy w małych zespołach, co pozwala na częsty kontakt i przepływ wiedzy ze strony bardziej doświadczonych osób.",,"['Vue.js', 'Unit', 'E2E', 'JavaScript']",python,2023-12-02
79,Software Engineer (Frontend),"https://www.pracuj.pl/praca/software-engineer-frontend-krakow-wielicka-28,oferta,1002978112",,,15 000–21 000 zł brutto / mies.,"We are going through an exciting period of change and are seeking a highly motivated and experienced Frontend Engineer to join our Software Engineering team. As a Software Engineer, you will work closely with your cross-functional team to design...",,"['HTML', 'CSS', 'React.js', 'Vue.js', 'JavaScript', 'TypeScript', 'Node.js', 'Git', 'GitLab']",python,2023-12-02
80,Senior Full-stack Developer (m/f/x),"https://www.pracuj.pl/praca/senior-full-stack-developer-m-f-x-wroclaw-legnicka-16,oferta,1002954476",,,20 800–30 240 zł / mies. (zal. od umowy),At Cloudflight we deliver custom software products to our clients and accompany them throughout their digitalization journey that encompasses everything from discovering their challenges to delivering high-class solutions. Our projects are quite...,,"['JavaScript', 'Serverless', 'Kubernetes']",python,2023-12-02
81,Programista PHP - Webdeveloper,"https://www.pracuj.pl/praca/programista-php-webdeveloper-bialystok,oferta,1003000000",,,,"• Programy lojalnościowe realizowane w handlu hurtowym oraz detalicznym na rynku polskim oraz CEE, • Integracja z zewnętrznymi hurtowniami danych oraz systemami informatycznymi",,"['PHP', 'MySQL', 'HTML', 'CSS', 'JavaScript', 'Laravel', 'Livewire', 'Tailwind']",python,2023-12-02
82,Backend Engineer,"https://www.pracuj.pl/praca/backend-engineer-krakow-krupnicza-5,oferta,1002977108",,,12 400–25 900 zł netto (+ VAT) / mies.,,,"['Ruby on Rails', 'Python', 'Kubernetes', 'AWS', 'Docker', 'SQL', 'Ruby']",python,2023-12-02
83,Lead Java Full Stack Developer,"https://www.pracuj.pl/praca/lead-java-full-stack-developer-warszawa,oferta,1003007651",,,160–235 zł netto (+ VAT) / godz.,,,"['Java', 'Spring Boot', 'Angular', 'React.js', 'SQL', 'Hibernate', 'MongoDB', 'Jenkins', 'Azure DevOps', 'AWS']",python,2023-12-02
